id,label
68397,5
68398,7
68399,7
68400,1
68401,1
68402,1
68403,0
68404,3
68405,8
68406,5
68407,5
68408,9
68409,2
68410,1
68411,4
68412,9
68413,4
68414,4
68415,1
68416,0
68417,0
68418,7
68419,8
68420,0
68421,8
68422,6
68423,7
68424,1
68425,9
68426,0
68427,9
68428,4
68429,3
68430,2
68431,3
68432,5
68433,2
68434,0
68435,1
68436,3
68437,4
68438,8
68439,6
68440,9
68441,8
68442,0
68443,6
68444,7
68445,3
68446,4
68447,4
68448,9
68449,1
68450,5
68451,3
68452,4
68453,3
68454,4
68455,5
68456,1
68457,7
68458,4
68459,3
68460,9
68461,5
68462,7
68463,0
68464,8
68465,5
68466,7
68467,3
68468,9
68469,3
68470,8
68471,1
68472,5
68473,2
68474,2
68475,7
68476,4
68477,0
68478,4
68479,8
68480,9
68481,5
68482,9
68483,6
68484,2
68485,0
68486,5
68487,8
68488,0
68489,8
68490,0
68491,2
68492,3
68493,4
68494,1
68495,4
68496,2
68497,2
68498,2
68499,8
68500,0
68501,6
68502,9
68503,7
68504,2
68505,8
68506,1
68507,8
68508,2
68509,6
68510,3
68511,0
68512,9
68513,7
68514,2
68515,8
68516,8
68517,9
68518,4
68519,4
68520,9
68521,3
68522,9
68523,4
68524,5
68525,5
68526,6
68527,1
68528,2
68529,5
68530,7
68531,3
68532,7
68533,7
68534,5
68535,5
68536,8
68537,9
68538,7
68539,6
68540,5
68541,8
68542,0
68543,1
68544,5
68545,8
68546,8
68547,2
68548,0
68549,5
68550,4
68551,3
68552,5
68553,0
68554,6
68555,9
68556,0
68557,2
68558,5
68559,2
68560,1
68561,4
68562,6
68563,8
68564,0
68565,2
68566,2
68567,7
68568,3
68569,0
68570,0
68571,8
68572,6
68573,2
68574,6
68575,8
68576,7
68577,5
68578,4
68579,2
68580,7
68581,0
68582,4
68583,1
68584,9
68585,3
68586,1
68587,1
68588,8
68589,0
68590,8
68591,4
68592,3
68593,8
68594,3
68595,8
68596,9
68597,1
68598,8
68599,7
68600,6
68601,7
68602,2
68603,8
68604,1
68605,0
68606,5
68607,5
68608,7
68609,0
68610,7
68611,5
68612,2
68613,3
68614,9
68615,1
68616,0
68617,4
68618,8
68619,7
68620,7
68621,9
68622,1
68623,2
68624,8
68625,7
68626,7
68627,7
68628,1
68629,5
68630,6
68631,2
68632,5
68633,1
68634,1
68635,7
68636,0
68637,4
68638,4
68639,5
68640,0
68641,1
68642,2
68643,0
68644,1
68645,4
68646,7
68647,9
68648,9
68649,2
68650,6
68651,7
68652,1
68653,9
68654,6
68655,1
68656,5
68657,5
68658,0
68659,0
68660,2
68661,3
68662,2
68663,7
68664,8
68665,6
68666,0
68667,0
68668,7
68669,9
68670,8
68671,9
68672,8
68673,9
68674,1
68675,8
68676,3
68677,1
68678,6
68679,2
68680,6
68681,2
68682,0
68683,3
68684,8
68685,9
68686,3
68687,7
68688,5
68689,3
68690,6
68691,5
68692,1
68693,7
68694,5
68695,5
68696,4
68697,8
68698,2
68699,0
68700,2
68701,4
68702,8
68703,8
68704,4
68705,7
68706,6
68707,1
68708,2
68709,5
68710,1
68711,0
68712,0
68713,6
68714,7
68715,1
68716,9
68717,5
68718,8
68719,4
68720,5
68721,8
68722,2
68723,0
68724,7
68725,1
68726,1
68727,9
68728,0
68729,4
68730,4
68731,7
68732,7
68733,2
68734,2
68735,0
68736,9
68737,5
68738,2
68739,5
68740,2
68741,1
68742,9
68743,7
68744,4
68745,6
68746,8
68747,4
68748,4
68749,8
68750,3
68751,4
68752,3
68753,3
68754,2
68755,4
68756,1
68757,1
68758,8
68759,7
68760,4
68761,1
68762,7
68763,1
68764,2
68765,0
68766,8
68767,5
68768,3
68769,3
68770,8
68771,1
68772,3
68773,0
68774,4
68775,4
68776,8
68777,6
68778,8
68779,5
68780,9
68781,6
68782,5
68783,7
68784,1
68785,2
68786,6
68787,6
68788,3
68789,8
68790,5
68791,3
68792,4
68793,4
68794,4
68795,5
68796,5
68797,8
68798,0
68799,3
68800,3
68801,2
68802,2
68803,4
68804,4
68805,7
68806,3
68807,8
68808,4
68809,4
68810,9
68811,4
68812,7
68813,5
68814,5
68815,7
68816,6
68817,0
68818,7
68819,0
68820,4
68821,1
68822,4
68823,8
68824,0
68825,8
68826,3
68827,5
68828,7
68829,1
68830,9
68831,1
68832,5
68833,3
68834,8
68835,0
68836,7
68837,6
68838,2
68839,9
68840,8
68841,6
68842,1
68843,9
68844,0
68845,4
68846,6
68847,1
68848,6
68849,5
68850,2
68851,4
68852,5
68853,8
68854,6
68855,0
68856,9
68857,8
68858,0
68859,8
68860,6
68861,5
68862,3
68863,5
68864,1
68865,0
68866,3
68867,2
68868,3
68869,2
68870,0
68871,3
68872,7
68873,2
68874,2
68875,7
68876,4
68877,4
68878,3
68879,2
68880,7
68881,6
68882,4
68883,2
68884,7
68885,7
68886,4
68887,0
68888,1
68889,8
68890,7
68891,2
68892,4
68893,3
68894,8
68895,0
68896,7
68897,3
68898,3
68899,0
68900,7
68901,7
68902,7
68903,2
68904,4
68905,3
68906,1
68907,9
68908,5
68909,1
68910,4
68911,9
68912,2
68913,7
68914,1
68915,8
68916,7
68917,8
68918,1
68919,7
68920,3
68921,2
68922,6
68923,3
68924,1
68925,2
68926,5
68927,0
68928,1
68929,6
68930,2
68931,2
68932,8
68933,9
68934,5
68935,4
68936,5
68937,7
68938,3
68939,4
68940,9
68941,6
68942,0
68943,1
68944,6
68945,7
68946,9
68947,7
68948,9
68949,9
68950,8
68951,4
68952,8
68953,0
68954,6
68955,0
68956,7
68957,6
68958,6
68959,2
68960,4
68961,9
68962,3
68963,7
68964,4
68965,2
68966,7
68967,5
68968,1
68969,7
68970,7
68971,0
68972,8
68973,0
68974,2
68975,0
68976,4
68977,8
68978,8
68979,2
68980,1
68981,5
68982,7
68983,8
68984,0
68985,2
68986,5
68987,5
68988,8
68989,7
68990,0
68991,7
68992,6
68993,2
68994,6
68995,0
68996,6
68997,6
68998,2
68999,1
69000,9
69001,3
69002,6
69003,9
69004,9
69005,1
69006,8
69007,8
69008,4
69009,7
69010,4
69011,5
69012,2
69013,7
69014,5
69015,6
69016,2
69017,9
69018,9
69019,3
69020,9
69021,7
69022,1
69023,6
69024,4
69025,0
69026,4
69027,3
69028,4
69029,3
69030,3
69031,0
69032,2
69033,6
69034,0
69035,1
69036,3
69037,4
69038,7
69039,6
69040,5
69041,5
69042,4
69043,8
69044,7
69045,8
69046,4
69047,4
69048,4
69049,5
69050,4
69051,5
69052,6
69053,3
69054,9
69055,2
69056,1
69057,7
69058,8
69059,4
69060,3
69061,8
69062,6
69063,7
69064,9
69065,8
69066,2
69067,7
69068,1
69069,7
69070,0
69071,2
69072,7
69073,8
69074,0
69075,2
69076,9
69077,7
69078,0
69079,0
69080,5
69081,4
69082,7
69083,8
69084,3
69085,2
69086,2
69087,7
69088,5
69089,0
69090,0
69091,9
69092,4
69093,2
69094,9
69095,7
69096,6
69097,8
69098,1
69099,7
69100,5
69101,6
69102,3
69103,8
69104,0
69105,5
69106,0
69107,2
69108,5
69109,6
69110,1
69111,2
69112,6
69113,9
69114,8
69115,0
69116,4
69117,6
69118,5
69119,5
69120,7
69121,9
69122,4
69123,4
69124,4
69125,6
69126,6
69127,2
69128,5
69129,1
69130,9
69131,1
69132,7
69133,2
69134,8
69135,6
69136,7
69137,7
69138,7
69139,6
69140,3
69141,8
69142,5
69143,2
69144,3
69145,1
69146,1
69147,7
69148,4
69149,6
69150,4
69151,9
69152,1
69153,4
69154,2
69155,8
69156,3
69157,5
69158,3
69159,3
69160,2
69161,0
69162,1
69163,7
69164,3
69165,0
69166,4
69167,5
69168,9
69169,5
69170,5
69171,6
69172,6
69173,3
69174,8
69175,7
69176,2
69177,2
69178,3
69179,1
69180,5
69181,3
69182,9
69183,7
69184,5
69185,8
69186,4
69187,1
69188,7
69189,0
69190,8
69191,2
69192,3
69193,4
69194,1
69195,2
69196,6
69197,2
69198,7
69199,7
69200,8
69201,4
69202,8
69203,4
69204,8
69205,4
69206,7
69207,2
69208,8
69209,0
69210,0
69211,1
69212,5
69213,1
69214,9
69215,7
69216,2
69217,0
69218,3
69219,1
69220,4
69221,4
69222,9
69223,7
69224,9
69225,6
69226,2
69227,1
69228,0
69229,3
69230,4
69231,1
69232,8
69233,8
69234,1
69235,5
69236,3
69237,5
69238,2
69239,4
69240,7
69241,0
69242,7
69243,3
69244,7
69245,7
69246,1
69247,7
69248,9
69249,8
69250,1
69251,9
69252,7
69253,7
69254,7
69255,5
69256,6
69257,7
69258,0
69259,7
69260,5
69261,5
69262,3
69263,5
69264,8
69265,1
69266,7
69267,0
69268,7
69269,1
69270,3
69271,7
69272,0
69273,3
69274,1
69275,2
69276,8
69277,0
69278,8
69279,8
69280,0
69281,0
69282,2
69283,1
69284,4
69285,5
69286,1
69287,7
69288,3
69289,2
69290,1
69291,8
69292,1
69293,6
69294,5
69295,0
69296,2
69297,1
69298,9
69299,8
69300,7
69301,2
69302,0
69303,8
69304,5
69305,4
69306,6
69307,1
69308,7
69309,5
69310,2
69311,8
69312,8
69313,0
69314,2
69315,8
69316,1
69317,8
69318,9
69319,4
69320,1
69321,2
69322,8
69323,8
69324,7
69325,3
69326,2
69327,7
69328,8
69329,8
69330,9
69331,7
69332,1
69333,9
69334,7
69335,8
69336,4
69337,4
69338,1
69339,2
69340,1
69341,1
69342,5
69343,8
69344,7
69345,2
69346,7
69347,4
69348,3
69349,7
69350,8
69351,1
69352,3
69353,0
69354,8
69355,6
69356,4
69357,5
69358,6
69359,3
69360,5
69361,7
69362,6
69363,2
69364,8
69365,8
69366,1
69367,5
69368,8
69369,3
69370,7
69371,6
69372,2
69373,4
69374,5
69375,6
69376,9
69377,4
69378,7
69379,1
69380,4
69381,2
69382,4
69383,0
69384,4
69385,9
69386,3
69387,5
69388,8
69389,7
69390,2
69391,4
69392,9
69393,4
69394,8
69395,7
69396,4
69397,9
69398,2
69399,7
69400,4
69401,5
69402,3
69403,0
69404,0
69405,8
69406,8
69407,9
69408,0
69409,7
69410,5
69411,8
69412,9
69413,8
69414,3
69415,0
69416,5
69417,8
69418,8
69419,8
69420,4
69421,5
69422,0
69423,9
69424,9
69425,5
69426,7
69427,6
69428,3
69429,8
69430,9
69431,0
69432,4
69433,4
69434,2
69435,7
69436,8
69437,6
69438,2
69439,9
69440,8
69441,5
69442,7
69443,3
69444,6
69445,3
69446,7
69447,6
69448,4
69449,7
69450,0
69451,4
69452,8
69453,3
69454,0
69455,1
69456,6
69457,3
69458,1
69459,1
69460,8
69461,4
69462,8
69463,8
69464,1
69465,8
69466,1
69467,0
69468,9
69469,4
69470,8
69471,6
69472,9
69473,6
69474,7
69475,5
69476,1
69477,6
69478,7
69479,3
69480,3
69481,1
69482,3
69483,1
69484,9
69485,0
69486,0
69487,4
69488,1
69489,4
69490,1
69491,2
69492,1
69493,9
69494,8
69495,7
69496,7
69497,5
69498,6
69499,4
69500,0
69501,7
69502,8
69503,5
69504,4
69505,0
69506,5
69507,4
69508,5
69509,2
69510,4
69511,8
69512,2
69513,0
69514,7
69515,7
69516,2
69517,5
69518,9
69519,4
69520,5
69521,0
69522,8
69523,1
69524,9
69525,8
69526,8
69527,1
69528,5
69529,4
69530,1
69531,8
69532,3
69533,8
69534,8
69535,8
69536,1
69537,6
69538,1
69539,8
69540,3
69541,7
69542,0
69543,1
69544,3
69545,7
69546,8
69547,5
69548,9
69549,5
69550,7
69551,5
69552,3
69553,9
69554,5
69555,1
69556,6
69557,1
69558,0
69559,5
69560,9
69561,8
69562,1
69563,9
69564,4
69565,2
69566,2
69567,3
69568,0
69569,6
69570,8
69571,7
69572,4
69573,2
69574,8
69575,3
69576,2
69577,9
69578,3
69579,7
69580,6
69581,5
69582,7
69583,4
69584,0
69585,5
69586,7
69587,6
69588,5
69589,3
69590,8
69591,1
69592,3
69593,9
69594,6
69595,0
69596,0
69597,3
69598,7
69599,4
69600,5
69601,1
69602,5
69603,8
69604,8
69605,5
69606,9
69607,8
69608,9
69609,3
69610,7
69611,7
69612,1
69613,8
69614,6
69615,8
69616,8
69617,2
69618,9
69619,4
69620,4
69621,7
69622,8
69623,9
69624,6
69625,7
69626,1
69627,6
69628,2
69629,4
69630,5
69631,7
69632,5
69633,9
69634,4
69635,1
69636,1
69637,7
69638,5
69639,1
69640,8
69641,1
69642,5
69643,4
69644,0
69645,2
69646,3
69647,5
69648,8
69649,2
69650,7
69651,2
69652,4
69653,9
69654,0
69655,1
69656,5
69657,0
69658,1
69659,8
69660,2
69661,9
69662,7
69663,5
69664,0
69665,0
69666,3
69667,0
69668,4
69669,3
69670,7
69671,2
69672,5
69673,7
69674,4
69675,8
69676,0
69677,9
69678,4
69679,4
69680,8
69681,7
69682,9
69683,2
69684,3
69685,6
69686,3
69687,9
69688,8
69689,7
69690,7
69691,4
69692,3
69693,3
69694,4
69695,1
69696,8
69697,5
69698,9
69699,5
69700,7
69701,3
69702,7
69703,4
69704,3
69705,4
69706,4
69707,0
69708,9
69709,0
69710,9
69711,9
69712,5
69713,1
69714,4
69715,0
69716,3
69717,5
69718,6
69719,1
69720,2
69721,1
69722,9
69723,0
69724,6
69725,8
69726,8
69727,3
69728,8
69729,3
69730,2
69731,0
69732,1
69733,6
69734,4
69735,6
69736,8
69737,8
69738,1
69739,5
69740,4
69741,0
69742,6
69743,1
69744,7
69745,8
69746,8
69747,9
69748,9
69749,0
69750,8
69751,6
69752,5
69753,0
69754,1
69755,0
69756,8
69757,7
69758,5
69759,7
69760,1
69761,2
69762,9
69763,7
69764,8
69765,8
69766,3
69767,2
69768,4
69769,8
69770,3
69771,9
69772,5
69773,7
69774,0
69775,2
69776,2
69777,8
69778,3
69779,8
69780,3
69781,3
69782,1
69783,4
69784,6
69785,4
69786,1
69787,4
69788,7
69789,5
69790,8
69791,1
69792,6
69793,9
69794,1
69795,7
69796,9
69797,7
69798,5
69799,2
69800,5
69801,5
69802,4
69803,9
69804,0
69805,3
69806,5
69807,2
69808,0
69809,9
69810,4
69811,7
69812,9
69813,3
69814,6
69815,5
69816,3
69817,9
69818,2
69819,1
69820,3
69821,0
69822,8
69823,2
69824,9
69825,8
69826,1
69827,2
69828,7
69829,3
69830,9
69831,5
69832,9
69833,1
69834,1
69835,8
69836,8
69837,3
69838,1
69839,0
69840,7
69841,7
69842,9
69843,7
69844,1
69845,1
69846,3
69847,3
69848,8
69849,1
69850,4
69851,5
69852,2
69853,5
69854,9
69855,3
69856,6
69857,3
69858,3
69859,1
69860,2
69861,7
69862,1
69863,3
69864,3
69865,0
69866,1
69867,3
69868,8
69869,3
69870,0
69871,3
69872,1
69873,2
69874,6
69875,5
69876,7
69877,8
69878,4
69879,7
69880,9
69881,0
69882,7
69883,1
69884,6
69885,6
69886,1
69887,3
69888,7
69889,8
69890,6
69891,9
69892,9
69893,8
69894,2
69895,7
69896,2
69897,8
69898,9
69899,7
69900,0
69901,4
69902,3
69903,8
69904,8
69905,9
69906,3
69907,9
69908,5
69909,3
69910,1
69911,4
69912,1
69913,5
69914,4
69915,9
69916,6
69917,8
69918,2
69919,8
69920,0
69921,3
69922,9
69923,7
69924,3
69925,2
69926,7
69927,4
69928,7
69929,9
69930,0
69931,3
69932,8
69933,1
69934,2
69935,6
69936,5
69937,1
69938,8
69939,1
69940,1
69941,4
69942,8
69943,8
69944,6
69945,5
69946,3
69947,2
69948,4
69949,7
69950,3
69951,4
69952,4
69953,2
69954,0
69955,5
69956,1
69957,4
69958,5
69959,3
69960,6
69961,2
69962,2
69963,9
69964,6
69965,0
69966,0
69967,6
69968,7
69969,7
69970,6
69971,7
69972,7
69973,1
69974,2
69975,6
69976,3
69977,6
69978,7
69979,0
69980,4
69981,2
69982,0
69983,0
69984,7
69985,1
69986,1
69987,5
69988,2
69989,8
69990,8
69991,9
69992,8
69993,1
69994,8
69995,5
69996,7
69997,3
69998,1
69999,7
70000,3
